n_estimators,max_depth,max_samples,max_features,ccp_alpha,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,bootstrap,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
25.0,98.0,0.4,0.625,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.158995,0.164263,0.164263,0.713563,0.711066,0.711066,70172036937500.29,70326908846596.56,70326908846596.56,53.24,19260817.0,-1.0,True,0.501134,0.544025,0.544025
25.0,98.0,0.625,0.4,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.088804,0.092538,0.092538,0.742744,0.740951,0.740951,49279639400303.38,49346650503217.305,49346650503217.305,91.09,19260817.0,-1.0,True,0.501134,0.544025,0.544025
25.0,98.0,0.625,0.625,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.159275,0.164752,0.164752,0.713445,0.710858,0.710858,65389897015919.29,65298166330749.63,65298166330749.63,88.01,19260817.0,-1.0,True,0.501134,0.544025,0.544025
213.0,3.0,0.4,0.4,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.125033,0.129093,0.129093,0.727829,0.725874,0.725874,61518331571335.34,61721349665898.52,61721349665898.51,17.55,19260817.0,-1.0,True,0.505215,0.557652,0.557652
213.0,3.0,0.4,0.625,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.192106,0.198517,0.198517,0.699376,0.696342,0.696342,95562062995277.5,96087696251920.48,96087696251920.48,26.21,19260817.0,-1.0,True,0.505215,0.557652,0.557652
213.0,3.0,0.625,0.4,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.126321,0.13039,0.13039,0.727293,0.725333,0.725333,65048216706538.49,65212997241151.67,65212997241151.66,23.5,19260817.0,-1.0,True,0.505215,0.557652,0.557652
213.0,3.0,0.625,0.625,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.190928,0.19716,0.19716,0.699885,0.696931,0.696931,93562410772526.31,94034284961794.8,94034284961794.8,32.21,19260817.0,-1.0,True,0.505215,0.557652,0.557652
213.0,98.0,0.4,0.4,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.112213,0.115778,0.115778,0.733141,0.731402,0.731402,51031071107199.66,51191104734646.21,51191104734646.21,433.97,19260817.0,-1.0,True,0.505215,0.557652,0.557652
213.0,98.0,0.4,0.625,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.199065,0.205941,0.205941,0.696357,0.693109,0.693109,94918581172585.69,95325607582785.44,95325607582785.44,441.11,19260817.0,-1.0,True,0.505215,0.557652,0.557652
213.0,98.0,0.625,0.4,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.112204,0.115746,0.115746,0.733145,0.731415,0.731415,54400691628451.03,54547860613048.73,54547860613048.73,754.97,19260817.0,-1.0,True,0.505215,0.557652,0.557652
213.0,98.0,0.625,0.625,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.204267,0.211098,0.211098,0.694092,0.690855,0.690855,99886271001162.22,100297476168077.12,100297476168077.12,733.43,19260817.0,-1.0,True,0.505215,0.557652,0.557652
119.0,51.0,0.5125,0.5125,0.0017782794100389,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks']",0.9786082458844692,0.522154,0.548662,0.548662,0.53787,0.522548,0.522548,394694520790507.6,407254863673529.0,407254863673529.0,305.73,19260817.0,-1.0,True,0.527438,0.582809,0.582809
25.0,3.0,0.4,0.85,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.501136,0.530105,0.530105,0.549572,0.533182,0.533182,355801961911584.4,360981066023643.4,360981066023643.4,3.21,19260817.0,-1.0,True,0.507029,0.577568,0.577568
25.0,3.0,0.4,0.85,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.476838,0.503927,0.503927,0.562796,0.547833,0.547833,335404795746168.6,340158860954569.6,340158860954569.6,0.48,19260817.0,-1.0,True,0.522222,0.574423,0.574423
25.0,3.0,0.4,0.85,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.501136,0.530105,0.530105,0.549572,0.533182,0.533182,355801961911584.4,360981066023643.4,360981066023643.6,1.94,19260817.0,-1.0,True,0.507029,0.577568,0.577568
25.0,3.0,0.625,0.85,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.476673,0.503771,0.503771,0.562885,0.547919,0.547919,335382556126535.1,340673790377031.06,340673790377031.06,0.74,19260817.0,-1.0,True,0.522902,0.574423,0.574423
25.0,3.0,0.625,0.85,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.500788,0.529755,0.529755,0.549763,0.533381,0.533381,355670151035323.6,360733378395027.1,360733378395027.1,2.43,19260817.0,-1.0,True,0.507029,0.580713,0.580713
25.0,3.0,0.625,0.85,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.476669,0.503765,0.503765,0.562887,0.547922,0.547922,335381983039722.9,340671901097482.94,340671901097482.94,0.55,19260817.0,-1.0,True,0.522902,0.574423,0.574423
25.0,3.0,0.625,0.85,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.500788,0.529755,0.529755,0.549763,0.533381,0.533381,355670151035323.6,360733378395027.1,360733378395027.1,3.81,19260817.0,-1.0,True,0.507029,0.580713,0.580713
25.0,98.0,0.4,0.85,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.588872,0.516776,0.516776,0.49891,0.540692,0.540692,402816882032276.0,451408483707138.2,451408483707138.2,2.46,19260817.0,-1.0,True,0.622222,0.554507,0.554507
25.0,98.0,0.4,0.85,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.885131,0.535168,0.535168,0.263715,0.530302,0.530302,202332809815510.88,513992712762929.4,513992712762929.4,17.03,19260817.0,-1.0,True,0.773243,0.593291,0.593291
25.0,98.0,0.4,0.85,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.539713,0.566116,0.566116,0.527895,0.512344,0.512344,419905020140033.0,428219756261887.6,428219756261887.6,15.11,19260817.0,-1.0,True,0.517914,0.587002,0.587002
25.0,98.0,0.4,0.85,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.752854,0.560369,0.560369,0.386821,0.515726,0.515726,262764678254471.6,426302076171536.25,426302076171536.25,42.04,19260817.0,-1.0,True,0.584127,0.584906,0.584906
25.0,98.0,0.625,0.85,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.595609,0.510359,0.510359,0.494805,0.544269,0.544269,398373231399940.7,452626637837942.4,452626637837942.4,3.94,19260817.0,-1.0,True,0.63288,0.560797,0.560797
25.0,98.0,0.625,0.85,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.929199,0.527479,0.527479,0.207039,0.53467,0.53467,153470906073458.6,518582713430657.3,518582713430657.3,25.15,19260817.0,-1.0,True,0.807937,0.596436,0.596436
25.0,98.0,0.625,0.85,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.538031,0.566156,0.566156,0.528859,0.512321,0.512321,419156894965890.8,426530249427938.8,426530249427938.8,19.57,19260817.0,-1.0,True,0.51678,0.580713,0.580713
25.0,98.0,0.625,0.85,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.742079,0.558712,0.558712,0.395163,0.516698,0.516698,270010308729242.1,424139573283468.25,424139573283468.25,70.69,19260817.0,-1.0,True,0.56644,0.58805,0.58805
213.0,3.0,0.4,0.85,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.456515,0.484439,0.484439,0.573624,0.55849,0.55849,335205223641018.75,341969130795702.2,341969130795702.2,3.75,19260817.0,-1.0,True,0.51678,0.579665,0.579665
213.0,3.0,0.4,0.85,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.493325,0.522187,0.522187,0.553858,0.537656,0.537656,325086059027963.06,328651032053356.4,328651032053356.4,17.36,19260817.0,-1.0,True,0.5161,0.580713,0.580713
213.0,3.0,0.4,0.85,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.456506,0.484436,0.484436,0.573628,0.558492,0.558492,335200228538368.75,341965684094302.94,341965684094302.94,4.31,19260817.0,-1.0,True,0.51678,0.579665,0.579665
213.0,3.0,0.4,0.85,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.493325,0.522187,0.522187,0.553858,0.537656,0.537656,325086059027963.06,328651032053356.4,328651032053356.4,18.52,19260817.0,-1.0,True,0.5161,0.580713,0.580713
213.0,3.0,0.625,0.85,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.454953,0.483165,0.483165,0.574447,0.559179,0.559179,333272650140491.8,340145449731535.7,340145449731535.7,4.6,19260817.0,-1.0,True,0.514739,0.577568,0.577568
213.0,3.0,0.625,0.85,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.492547,0.521334,0.521334,0.554283,0.538135,0.538135,326872212843121.2,330522279395791.6,330522279395791.6,22.99,19260817.0,-1.0,True,0.51678,0.581761,0.581761
213.0,3.0,0.625,0.85,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.454942,0.483166,0.483166,0.574453,0.559179,0.559179,333274592152791.8,340148335618317.0,340148335618317.0,6.17,19260817.0,-1.0,True,0.5161,0.577568,0.577568
213.0,3.0,0.625,0.85,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.492547,0.521334,0.521334,0.554283,0.538135,0.538135,326872212843121.2,330522279395791.6,330522279395791.6,25.11,19260817.0,-1.0,True,0.51678,0.581761,0.581761
213.0,98.0,0.4,0.85,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.59351,0.522318,0.522318,0.496088,0.537582,0.537582,401403761037456.0,450415209678049.4,450415209678049.4,24.87,19260817.0,-1.0,True,0.619501,0.548218,0.548218
